Date,Open,High,Low,Close,Volume,SP500,ADS_Index,Returns,Mkt-RF,SMB,HML,RF,Average_OC,Average_all,O-C,H-L,open_tmr,close_tmr,logVol
2018-05-16,1083.5,1094.39,1081.63,1087.75,6928,2722.46,-0.183481969976939,-0.019832070256916114,0.5,0.7,-0.24,0.006,1085.625,1086.8175,-4.25,12.759999999999991,1083.16,1081.26,8.843326450242271
2018-05-17,1083.16,1091.01,1076.41,1081.26,6885,2720.13,-0.184518073109664,-0.0007192654983533501,0.02,0.9,0.25,0.006,1082.21,1082.96,1.900000000000091,14.599999999999909,1081.69,1069.55,8.837100411162755
2018-05-18,1081.69,1083.73,1061.21,1069.55,10957,2712.97,-0.184034313947848,-0.002613857013982019,-0.23,0.56,-0.58,0.006,1075.62,1074.045,12.1400000000001,22.519999999999982,1075.0,1084.9,9.301733800405394
2018-05-21,1075.0,1093.3,1075.0,1084.9,7017,2733.01,-0.173497994813774,-0.010804879737001354,0.72,-0.21,0.43,0.006,1079.95,1082.05,-9.900000000000091,18.299999999999955,1089.34,1076.55,8.85609105525229
2018-05-22,1089.34,1091.8,1072.26,1076.55,6060,2724.44,-0.16736492144233,0.013344980004595898,-0.42,-0.75,0.59,0.006,1082.945,1082.4875,12.789999999999964,19.539999999999964,1065.0,1084.06,8.70946507906336
2018-05-23,1065.0,1088.0,1063.71,1084.06,6916,2733.29,-0.160106741836517,-0.008058090322855472,0.29,0.05,-0.71,0.006,1074.53,1075.1925,-19.059999999999945,24.289999999999964,1084.49,1085.45,8.84159284680318
2018-05-24,1084.49,1087.76,1072.3,1085.45,5996,2727.76,-0.151722512171693,0.00985530553865898,-0.16,0.34,-0.31,0.006,1084.97,1082.5,-0.9600000000000364,15.460000000000036,1086.5,1084.0,8.698847859222488
2018-05-25,1086.5,1089.58,1082.64,1084.0,4539,2721.33,-0.142211142196173,-0.0004697500979063055,-0.21,0.23,-0.4,0.006,1085.25,1085.68,2.5,6.939999999999827,1073.36,1071.07,8.420462002456466
2018-05-29,1073.36,1081.35,1061.85,1071.07,9500,2689.86,-0.0919740003222999,-0.001262941965148725,-1.03,1.32,-1.03,0.006,1072.215,1071.9074999999998,2.2899999999999636,19.5,1074.84,1076.23,9.159047077588632
2018-05-30,1074.84,1078.99,1066.55,1076.23,7418,2724.01,-0.0761024405131486,-0.014878429542084399,1.31,0.06,0.35,0.006,1075.5349999999999,1074.1525,-1.3900000000001,12.440000000000055,1078.54,1106.0,8.911664758049536
2018-05-31,1078.54,1109.99,1078.0,1106.0,23180,2705.27,-0.0589231079217842,0.008762442563057044,-0.7,0.07,-0.4,0.006,1092.27,1093.1325,-27.460000000000036,31.99000000000001,1109.0,1135.89,10.051045116893743
2018-06-01,1109.0,1138.16,1100.0,1135.89,19551,2734.62,-0.0404337686165196,0.020694506338442026,1.06,-0.22,-0.13,0.006,1122.4450000000002,1120.7625,-26.8900000000001,38.16000000000008,1138.57,1152.0,9.88078171500049
2018-06-04,1138.57,1157.86,1136.5,1152.0,13499,2746.87,0.0120518754126709,0.03132247112904107,0.48,0.17,-0.46,0.006,1145.2849999999999,1146.2324999999998,-13.430000000000064,21.3599999999999,1155.25,1151.02,9.510370887608827
2018-06-05,1155.25,1161.1,1147.46,1151.02,8390,2748.8,0.0282248391015184,0.015769315682975144,0.16,0.82,-0.41,0.006,1153.135,1153.7075,4.230000000000018,13.639999999999873,1153.0,1144.99,9.034795799461252
2018-06-06,1153.0,1154.72,1136.31,1144.99,10346,2772.35,0.0436817266897535,-0.001753443457053994,0.86,-0.34,0.17,0.006,1148.995,1147.2549999999999,8.009999999999991,18.410000000000082,1145.5,1133.67,9.24435525056346
2018-06-07,1145.5,1145.87,1126.12,1133.67,10997,2770.37,0.0584245481292055,-0.0035423206632900217,-0.14,-0.29,0.92,0.006,1139.585,1137.79,11.829999999999927,19.75,1125.0,1134.0,9.305377787310935
2018-06-08,1125.0,1138.78,1123.23,1134.0,8748,2779.03,0.0724552205173985,-0.010984656603902309,0.31,0.08,-0.4,0.006,1129.5,1130.2525,-9.0,15.549999999999955,1132.5,1142.0,9.076580381796658
2018-06-11,1132.5,1147.74,1131.0,1142.0,7913,2782.0,0.110472665379216,-0.001508588674272211,0.12,0.18,-0.16,0.006,1137.25,1138.31,-9.5,16.74000000000001,1141.73,1149.95,8.976262255609193
2018-06-12,1141.73,1149.95,1140.86,1149.95,7798,2786.85,0.121893610381799,0.007204488438387986,0.23,0.24,-0.61,0.006,1145.8400000000001,1145.6225,-8.220000000000027,9.090000000000146,1152.0,1144.0,8.961622569542543
2018-06-13,1152.0,1155.64,1143.38,1144.0,10179,2775.63,0.132651643884033,0.006369292387940946,-0.33,0.1,-0.21,0.006,1148.0,1148.755,8.0,12.259999999999991,1144.0,1162.5,9.22808205345234
2018-06-14,1144.0,1165.99,1141.7,1162.5,10142,2782.49,0.142748164817558,-0.0034548338221318175,0.27,0.32,-0.99,0.006,1153.25,1153.5475,-18.5,24.289999999999964,1157.9,1159.27,9.224440496354964
2018-06-15,1157.9,1163.91,1153.68,1159.27,15174,2779.66,0.152184486093569,0.013782911056800778,-0.08,0.04,-0.24,0.006,1158.585,1158.69,-1.3699999999998909,10.230000000000018,1154.38,1179.0,9.62733871589802
2018-06-18,1154.38,1187.01,1151.0,1179.0,9480,2773.75,0.176683648694154,-0.0007243013520084901,-0.09,0.74,0.09,0.006,1166.69,1167.8475,-24.61999999999989,36.00999999999999,1165.0,1178.69,9.156939595249067
2018-06-19,1165.0,1182.81,1161.61,1178.69,14425,2762.59,0.183771060775062,0.020753192698448733,-0.38,0.56,-0.18,0.006,1171.845,1172.0275000000001,-13.690000000000055,21.200000000000045,1182.1,1187.55,9.5767180913763
2018-06-20,1182.1,1201.49,1182.02,1187.55,16356,2767.32,0.190344510090205,-0.004140104389399956,0.23,0.73,-0.52,0.006,1184.8249999999998,1188.29,-5.4500000000000455,19.470000000000027,1182.67,1167.99,9.702350081484532
2018-06-21,1182.67,1190.34,1163.48,1167.99,11195,2749.76,0.196404851424635,0.004554008494547818,-0.73,-0.63,0.32,0.006,1175.33,1176.12,14.680000000000064,26.8599999999999,1171.99,1166.69,9.323222529032856
2018-06-22,1171.99,1175.01,1159.65,1166.69,11568,2754.88,0.201952872840898,-0.012432659431963358,0.11,0.01,0.44,0.006,1169.3400000000001,1168.335,5.2999999999999545,15.3599999999999,1155.18,1140.0,9.355997944398545
2018-06-25,1155.18,1159.01,1119.9,1140.0,17011,2717.07,0.215528551426711,-0.00012819094250926131,-1.48,-0.56,0.55,0.006,1147.5900000000001,1143.5225,15.180000000000064,39.1099999999999,1140.48,1132.62,9.741615472609583
2018-06-26,1140.48,1146.87,1128.99,1132.62,10561,2723.06,0.219107906602775,-0.02600025097222793,0.27,0.61,-0.19,0.006,1136.55,1137.24,7.860000000000127,17.87999999999988,1120.1,1117.75,9.264923249746474
2018-06-27,1120.1,1146.22,1116.7,1117.75,10104,2699.63,0.222253306135962,-0.005862980771690929,-1.02,-0.99,0.39,0.006,1118.925,1125.1925,2.349999999999909,29.519999999999982,1118.2,1126.78,9.220686664030326
2018-06-28,1118.2,1134.0,1106.07,1126.78,8335,2716.31,0.224965159041446,-0.013940778099427793,0.58,-0.19,-0.51,0.006,1122.49,1121.2625,-8.579999999999927,27.930000000000064,1132.2,1126.8,9.028218795184895
2018-06-29,1132.2,1141.36,1126.8,1126.8,10383,2718.37,0.227243817957729,0.008771282708253085,0.07,-0.19,-0.24,0.006,1129.5,1131.79,5.400000000000091,14.559999999999945,1119.04,1141.5,9.247925132303454
2018-07-02,1119.04,1142.99,1106.6,1141.5,7115,2726.71,0.231945759976627,0.0021364760601633452,0.36,0.45,-0.34,0.008,1130.27,1127.5325,-22.460000000000036,36.3900000000001,1150.0,1116.3,8.869960510523953
2018-07-03,1150.0,1150.0,1114.42,1116.3,5108,2713.22,0.233143136768988,0.011376906422218504,-0.44,0.76,0.09,0.008,1133.15,1132.68,33.700000000000045,35.57999999999993,1126.0,1139.0,8.53856321715243
2018-07-05,1126.0,1144.14,1123.12,1139.0,9284,2736.61,0.234801379963137,-0.022875661176765053,0.87,0.42,-0.4,0.008,1132.5,1133.065,-13.0,21.02000000000021,1139.5,1155.08,9.136047767394327
2018-07-06,1139.5,1156.2,1137.15,1155.08,5508,2759.82,0.235262461996236,0.022157481246288722,0.88,0.08,-0.38,0.008,1147.29,1146.9825,-15.579999999999927,19.049999999999955,1160.0,1168.0,8.613956859848546
2018-07-09,1160.0,1169.7,1157.23,1168.0,5749,2784.17,0.235868792594273,0.012010331779027533,0.93,-0.37,0.78,0.008,1164.0,1163.7325,-8.0,12.470000000000027,1169.71,1157.0,8.656781205623291
2018-07-10,1169.71,1173.5,1156.5,1157.0,6672,2793.84,0.236600057412689,0.010506713265935828,0.21,-0.81,-0.08,0.008,1163.355,1164.1775,12.710000000000036,17.0,1159.81,1171.46,8.805674944038582
2018-07-11,1159.81,1180.45,1155.37,1171.46,10796,2774.02,0.237642736274596,-0.00011995613259734932,-0.69,0.0,-0.52,0.008,1165.635,1166.7725,-11.650000000000091,25.080000000000155,1177.67,1204.26,9.286930974137896
2018-07-12,1177.67,1204.26,1173.1,1204.26,15292,2798.29,0.238996964765781,0.0036944761463838125,0.86,-0.33,-1.08,0.008,1190.9650000000001,1189.8225,-26.589999999999918,31.160000000000082,1203.0,1204.0,9.635085094816304
2018-07-13,1203.0,1210.44,1195.29,1204.0,10498,2801.31,0.240662918984701,0.025120213422620316,0.08,-0.11,-0.29,0.008,1203.5,1203.1825,-1.0,15.150000000000091,1204.2,1183.06,9.258940041812245
2018-07-16,1204.2,1208.71,1164.99,1183.06,8432,2798.43,0.247671614889547,0.002627145544365942,-0.16,-0.73,0.84,0.008,1193.63,1190.24,21.1400000000001,43.72000000000003,1185.0,1213.97,9.039789270781144
2018-07-17,1185.0,1218.76,1182.0,1213.97,12478,2809.55,0.250896411974453,-0.0065891653994913455,0.48,0.24,-0.68,0.008,1199.4850000000001,1199.9325000000001,-28.970000000000027,36.75999999999999,1192.8,1212.0,9.431722372670732
2018-07-18,1192.8,1221.59,1192.8,1212.0,12760,2815.62,0.254605722299997,0.013753549301526342,0.27,-0.25,0.61,0.008,1202.4,1204.7975000000001,-19.200000000000045,28.789999999999964,1207.99,1201.01,9.454070556898781
2018-07-19,1207.99,1216.48,1197.73,1201.01,12526,2804.49,0.258800028210057,-0.0001400846672726057,-0.34,0.97,-0.37,0.008,1204.5,1205.8025,6.980000000000018,18.75,1203.5,1198.0,9.435561763085358
2018-07-20,1203.5,1210.77,1196.5,1198.0,12987,2801.83,0.263479875115395,-0.011451203645007839,-0.1,-0.17,0.08,0.008,1200.75,1202.1925,5.5,14.269999999999982,1195.9,1254.75,9.471704136110091
2018-07-23,1195.9,1285.2,1192.01,1254.75,18334,2806.98,0.28040593299378,-0.0010179234828922511,0.15,-0.24,0.38,0.008,1225.325,1231.965,-58.84999999999991,93.19000000000005,1256.8,1256.3,9.816512538521721
2018-07-24,1256.8,1275.01,1244.14,1256.3,33002,2820.4,0.286943552779094,0.010893132665608457,0.22,-1.38,0.52,0.008,1256.55,1258.0625,0.5,30.86999999999989,1254.3,1256.2,10.40432344467275
2018-07-25,1254.3,1278.24,1244.99,1256.2,17181,2846.07,0.29391239880499,0.03819594255871092,0.83,-0.39,-1.21,0.008,1255.25,1258.4325,-1.900000000000091,33.25,1262.0,1285.0,9.751559401061966
2018-07-26,1262.0,1295.74,1253.1,1285.0,17700,2837.44,0.301313377272328,0.014040708503372384,-0.2,0.64,0.61,0.008,1273.5,1273.96,-23.0,42.6400000000001,1292.79,1248.88,9.78131991856192
2018-07-27,1292.79,1293.0,1244.49,1248.88,11331,2818.82,0.309147450574742,0.007464632090768686,-0.82,-1.37,1.15,0.008,1270.835,1269.79,43.909999999999854,48.50999999999999,1249.5,1231.0,9.335297611380566
2018-07-30,1249.5,1255.01,1224.17,1231.0,13165,2802.6,0.335283552958715,-0.025694852996928978,-0.7,-0.25,1.66,0.008,1240.25,1239.92,18.5,30.839999999999918,1234.0,1231.6,9.48531707193041
2018-07-31,1234.0,1241.21,1215.14,1231.6,12303,2816.29,0.344623721285618,-0.018406173839837538,0.51,0.79,-0.96,0.008,1232.8,1230.4875,2.400000000000091,26.069999999999936,1231.99,1232.8,9.41759841406017
2018-08-01,1231.99,1248.2,1224.94,1232.8,11823,2813.36,0.354140732520233,-0.002295295757569992,-0.13,0.09,-0.29,0.007,1232.395,1234.4825,-0.8099999999999454,23.25999999999999,1220.0,1243.0,9.377802065863113
2018-08-02,1220.0,1244.41,1218.06,1243.0,10852,2827.22,0.363466621396002,0.00469068060940107,0.67,0.37,-0.73,0.007,1231.5,1231.3675,-23.0,26.350000000000136,1247.0,1238.16,9.292104673778823
2018-08-03,1247.0,1247.01,1229.42,1238.16,6331,2840.35,0.371732428109285,0.006580153256303321,0.31,-1.06,0.55,0.007,1242.58,1240.3975,8.839999999999918,17.589999999999918,1240.0,1236.25,8.753213480544126
2018-08-06,1240.0,1242.8,1230.53,1236.25,6954,2850.4,0.390466143165332,-0.0023958249127062417,0.46,0.27,-0.32,0.007,1238.125,1237.395,3.75,12.269999999999982,1243.33,1257.89,8.847072312567807
2018-08-07,1243.33,1266.08,1243.33,1257.89,13461,2858.45,0.394955191256215,-0.00039581876862334784,0.29,0.01,-0.13,0.007,1250.6100000000001,1252.6575,-14.560000000000173,22.75,1260.7,1259.85,9.507551894644093
2018-08-08,1260.7,1271.72,1252.12,1259.85,11673,2857.7,0.398555684759582,0.01457402900900825,-0.04,-0.13,0.22,0.007,1260.275,1261.0975,0.8500000000001364,19.600000000000136,1260.99,1264.9,9.365033761652663
2018-08-09,1260.99,1271.97,1260.1,1264.9,8756,2853.58,0.401268091869205,0.0043620406052318995,-0.05,0.34,-0.32,0.007,1262.9450000000002,1264.49,-3.910000000000082,11.870000000000118,1261.74,1253.48,9.077494458642754
2018-08-10,1261.74,1261.9,1247.16,1253.48,8186,2833.28,0.403092765295654,0.0024784377997113033,-0.6,0.42,-0.23,0.007,1257.6100000000001,1256.0700000000002,8.259999999999991,14.740000000000009,1251.99,1250.89,9.010180657052349
2018-08-13,1251.99,1265.98,1247.03,1250.89,8897,2821.93,0.40336147405464,-0.009495576766881947,-0.46,-0.15,-0.31,0.007,1251.44,1253.9724999999999,1.099999999999909,18.950000000000045,1259.0,1258.53,9.093469420244768
2018-08-14,1259.0,1260.59,1239.53,1258.53,9090,2839.96,0.401721606713195,-0.0030945749352901428,0.69,0.32,0.2,0.007,1258.7649999999999,1254.4125,0.4700000000000273,21.059999999999945,1247.0,1232.22,9.114930187171524
2018-08-15,1247.0,1251.98,1226.24,1232.22,11482,2818.37,0.399159929519355,0.007579480741308969,-0.91,-0.54,-0.14,0.007,1239.6100000000001,1239.3600000000001,14.779999999999973,25.74000000000001,1243.97,1223.99,9.348535870727583
2018-08-16,1243.97,1244.45,1219.63,1223.99,10168,2840.69,0.395676109362865,-0.02081705470377257,0.86,-0.07,0.27,0.007,1233.98,1233.01,19.980000000000018,24.819999999999936,1220.37,1215.5,9.22700081286929
2018-08-17,1220.37,1226.96,1204.0,1215.5,9674,2850.13,0.391269693221688,-0.006644146366354867,0.3,0.08,0.04,0.007,1217.935,1216.7075,4.869999999999891,22.960000000000036,1222.99,1222.54,9.177197153382929
2018-08-20,1222.99,1225.91,1208.7,1222.54,6412,2857.05,0.372661968652033,-0.006729849764152302,0.25,0.12,0.17,0.007,1222.7649999999999,1220.0349999999999,0.4500000000000455,17.210000000000036,1227.0,1209.37,8.765926513729443
2018-08-21,1227.0,1232.76,1209.04,1209.37,6685,2862.96,0.364773888695381,0.0050045023495261225,0.33,0.88,0.15,0.007,1218.185,1219.5425,17.63000000000011,23.720000000000027,1216.65,1224.74,8.807621489536043
2018-08-22,1216.65,1226.53,1212.51,1224.74,6883,2861.82,0.356021395364847,-0.003722224083046324,0.05,0.41,-0.45,0.007,1220.6950000000002,1220.1075,-8.089999999999918,14.019999999999982,1221.0,1222.5,8.836809882398365
2018-08-23,1221.0,1235.17,1219.34,1222.5,7701,2856.98,0.346403350521209,0.0035585779689932735,-0.19,-0.05,-0.33,0.007,1221.75,1224.5025,-1.5,15.830000000000155,1225.5,1236.89,8.94910546953925
2018-08-24,1225.5,1237.4,1221.42,1236.89,7132,2874.69,0.335918503472391,-0.00048300265114840305,0.62,-0.05,-0.51,0.007,1231.1950000000002,1230.3025000000002,-11.3900000000001,15.980000000000018,1243.87,1257.89,8.872346978983032
2018-08-27,1243.87,1257.89,1240.67,1257.89,8639,2896.74,0.299340179356734,0.012685716608702246,0.74,-0.69,-0.12,0.007,1250.88,1250.0800000000002,-14.02000000000021,17.220000000000027,1257.51,1247.19,9.064042114358884
2018-08-28,1257.51,1260.2,1238.77,1247.19,8156,2897.52,0.285253881115361,0.015660057890994068,-0.01,-0.12,-0.29,0.007,1252.35,1250.9175,10.319999999999936,21.430000000000064,1253.74,1262.03,9.006509131694346
2018-08-29,1253.74,1267.17,1248.99,1262.03,10248,2914.04,0.27008210978617,-0.008320986554658592,0.56,-0.04,-0.59,0.007,1257.885,1257.9825,-8.289999999999964,18.180000000000064,1260.62,1253.0,9.234837843576571
